   0.920565   -0.414611 -0.00289588    0.338401    0.811385  -0.0690579   0.0657934    0.399238   -0.407079    0.309473
   0.943865   -0.410728  -0.0690889    0.245315    0.722077  -0.0631178   0.0315635    0.300777   -0.383762    0.396105
   0.967165   -0.406844   -0.135282     0.15223    0.632769  -0.0571778 -0.00266635    0.202317   -0.360445    0.482736
       0.99   -0.402961   -0.201475   0.0591441    0.543462  -0.0512377  -0.0368962    0.103857   -0.337128    0.569368
     0.9667   -0.399078   -0.267668  -0.0339414    0.454154  -0.0452977  -0.0711261  0.00539626   -0.313811       0.656
   0.943401   -0.395195   -0.333861   -0.127027    0.364846  -0.0393577   -0.105356  -0.0930641   -0.290494    0.742631
   0.920101   -0.391311   -0.400054   -0.220113    0.275539  -0.0334176   -0.139586   -0.191524   -0.267177    0.829263
   0.896802   -0.387428   -0.466247   -0.313198    0.186231  -0.0274776   -0.173816   -0.289985    -0.24386    0.915894
   0.873502   -0.383545    -0.53244   -0.406284   0.0969233  -0.0215375   -0.208046   -0.388445   -0.220544        0.99
   0.850203   -0.379662   -0.598633   -0.499369  0.00761567  -0.0155975   -0.242275   -0.486906   -0.197227    0.903368
   0.826903   -0.375778   -0.664827   -0.592455   -0.081692 -0.00965744   -0.276505   -0.585366    -0.17391    0.816737
   0.803603   -0.371895    -0.73102    -0.68554      -0.171 -0.00371739   -0.310735   -0.683826   -0.150593    0.730105
   0.780304   -0.368012   -0.797213   -0.778626   -0.260307  0.00222265   -0.344965   -0.782287   -0.127276    0.643474
   0.757004   -0.364128   -0.863406   -0.871712   -0.349615   0.0081627   -0.379195   -0.880747   -0.103959    0.556842
   0.733705   -0.360245   -0.929599   -0.964797   -0.438923   0.0141027   -0.413425   -0.979207  -0.0806423    0.470211
   0.710405   -0.356362       -0.99       -0.99    -0.52823   0.0200428   -0.447655       -0.99  -0.0573255    0.383579
   0.687106   -0.352479   -0.923807   -0.896914   -0.617538   0.0259828   -0.481885    -0.89154  -0.0340086    0.296948
   0.663806   -0.348595   -0.857614   -0.803829   -0.706846   0.0319229   -0.516114   -0.793079  -0.0106917    0.210316
   0.640506   -0.344712   -0.791421   -0.710743   -0.796153   0.0378629   -0.550344   -0.694619   0.0126252    0.123685
   0.617207   -0.340829   -0.725228   -0.617658   -0.885461    0.043803   -0.584574   -0.596159    0.035942   0.0370529
   0.593907   -0.336946   -0.659035   -0.524572   -0.974769    0.049743   -0.618804   -0.497698   0.0592589  -0.0495786
   0.570608   -0.333062   -0.592842   -0.431486       -0.99    0.055683   -0.653034   -0.399238   0.0825758    -0.13621
   0.547308   -0.329179   -0.526649   -0.338401   -0.900692   0.0616231   -0.687264   -0.300777    0.105893   -0.222842
   0.524009   -0.325296   -0.460456   -0.245315   -0.811385   0.0675631   -0.721494   -0.202317     0.12921   -0.309473
   0.500709   -0.321412   -0.394263    -0.15223   -0.722077   0.0735032   -0.755724   -0.103857    0.152526   -0.396105
   0.477409   -0.317529   -0.328069  -0.0591441   -0.632769   0.0794432   -0.789953 -0.00539626    0.175843   -0.482736
    0.45411   -0.313646   -0.261876   0.0339414   -0.543462   0.0853833   -0.824183   0.0930641     0.19916   -0.569368
    0.43081   -0.309763   -0.195683    0.127027   -0.454154   0.0913233   -0.858413    0.191524    0.222477      -0.656
   0.407511   -0.305879    -0.12949    0.220113   -0.364846   0.0972633   -0.892643    0.289985    0.245794   -0.742631
   0.384211   -0.301996  -0.0632972    0.313198   -0.275539    0.103203   -0.926873    0.388445    0.269111   -0.829263
   0.360911   -0.298113  0.00289588    0.406284   -0.186231    0.109143   -0.961103    0.486906    0.292428   -0.915894
   0.337612    -0.29423   0.0690889    0.499369  -0.0969233    0.115083       -0.99    0.585366    0.315744       -0.99
   0.314312   -0.290346    0.135282    0.592455 -0.00761567    0.121024    -0.95577    0.683826    0.339061   -0.903368
   0.291013   -0.286463    0.201475     0.68554    0.081692    0.126964    -0.92154    0.782287    0.362378   -0.816737
   0.267713    -0.28258    0.267668    0.778626       0.171    0.132904    -0.88731    0.880747    0.385695   -0.730105
   0.244414   -0.278696    0.333861    0.871712    0.260307    0.138844   -0.853081    0.979207    0.409012   -0.643474
   0.221114   -0.274813    0.400054    0.964797    0.349615    0.144784   -0.818851        0.99    0.432329   -0.556842
   0.197814    -0.27093    0.466247        0.99    0.438923    0.150724   -0.784621     0.89154    0.455646   -0.470211
   0.174515   -0.267047    0.538981    0.896914     0.52169    0.156664   -0.750391    0.793079    0.478963   -0.383579
   0.151215   -0.263163    0.571538    0.803829    0.498374    0.162604   -0.716161    0.694619    0.502279   -0.296948
   0.127916    -0.25928    0.604095    0.710743    0.475059    0.168544   -0.681931    0.596159    0.525596   -0.210316
   0.104616   -0.255397    0.636652    0.617658    0.451743    0.174484   -0.647701    0.497698    0.548913   -0.123685
  0.0813165   -0.251514    0.669209    0.524572    0.428428    0.180424   -0.613471    0.399238     0.57223  -0.0370529
  0.0580169    -0.24763    0.701766    0.431486    0.405112    0.186364   -0.579242    0.300777    0.595547   0.0495786
  0.0347173   -0.243747    0.734322    0.338401    0.381797    0.192304   -0.545012    0.202317    0.618864     0.13621
  0.0114177   -0.239864    0.766879    0.245315    0.358481    0.198244   -0.510782    0.103857    0.642181    0.222842
 -0.0118819    -0.23598    0.799436     0.15223    0.335166    0.204184   -0.476552  0.00539626    0.665497    0.309473
 -0.0351815   -0.232097    0.831993   0.0591441    0.311851    0.210124   -0.442322  -0.0930641    0.688814    0.396105
 -0.0584811   -0.228214     0.86455  -0.0339414    0.288535    0.216064   -0.408092   -0.191524    0.712131    0.482736
 -0.0817806   -0.224331    0.897107   -0.127027     0.26522    0.222004   -0.373862   -0.289985    0.735448    0.569368
   -0.10508   -0.220447    0.929664   -0.220113    0.241904    0.227944   -0.339632   -0.388445    0.758765       0.656
   -0.12838   -0.216564    0.962221   -0.313198    0.218589    0.233884   -0.305403   -0.486906    0.782082    0.742631
  -0.151679   -0.212681        0.99   -0.406284    0.195273    0.239825   -0.271173   -0.585366    0.805399    0.829263
  -0.174979   -0.208798    0.957443   -0.499369    0.171958    0.245765   -0.236943   -0.683826    0.828715    0.915894
  -0.183803   -0.204914    0.924886   -0.592455    0.148642    0.251705   -0.217188   -0.782287    0.852032        0.99
  -0.148687   -0.201031    0.892329    -0.68554    0.125327    0.257645    -0.25622   -0.880747    0.875349    0.903368
  -0.113571   -0.197148    0.859772   -0.778626    0.102011    0.263585   -0.295251   -0.979207    0.898666    0.816737
 -0.0784553   -0.193264    0.827216   -0.871712   0.0786959    0.269525   -0.334283       -0.99    0.921983    0.730105
 -0.0433393   -0.189381    0.794659   -0.964797   0.0553805    0.275465   -0.373314    -0.89154      0.9453    0.643474
 -0.0082233   -0.185498    0.762102       -0.99    0.032065    0.281405   -0.412346   -0.793079    0.968617    0.556842
  0.0268927   -0.181615    0.729545   -0.896914  0.00874958    0.287345   -0.451377   -0.694619        0.99    0.470211
  0.0620087   -0.177731    0.696988   -0.803829  -0.0145659    0.293285   -0.490409   -0.596159    0.966683    0.383579
  0.0971246   -0.173848    0.664431   -0.710743  -0.0378813    0.299225    -0.52944   -0.497698    0.943366    0.296948
   0.132241   -0.169965    0.631874   -0.617658  -0.0611968    0.305165   -0.568472   -0.399238    0.920049    0.210316
   0.167357   -0.166082    0.599317   -0.524572  -0.0845122    0.311105   -0.607503   -0.300777    0.896733    0.123685
   0.202473   -0.162198     0.56676   -0.431486   -0.107828    0.317045   -0.646535   -0.202317    0.873416   0.0370529
   0.237589   -0.158315    0.534204   -0.338401   -0.131143    0.322985   -0.685566   -0.103857    0.850099  -0.0495786
   0.272705   -0.154432    0.501647   -0.245315   -0.154459    0.328925   -0.724598 -0.00539626    0.826782    -0.13621
   0.307821   -0.150548     0.46909    -0.15223   -0.177774    0.334865   -0.763629   0.0930641    0.803465   -0.222842
   0.342937   -0.146665    0.436533  -0.0591441    -0.20109    0.340805   -0.802661    0.191524    0.780148   -0.309473
   0.378053   -0.142782    0.403976   0.0339414   -0.224405    0.346745   -0.841692    0.289985    0.756831   -0.396105
   0.413169   -0.138899    0.371419    0.127027    -0.24772    0.352685   -0.880724    0.388445    0.733515   -0.482736
   0.448285   -0.135015    0.338862    0.220113   -0.271036    0.358626   -0.919755    0.486906    0.710198   -0.569368
     0.4834   -0.131132    0.306305    0.313198   -0.294351    0.364566   -0.958787    0.585366    0.686881      -0.656
   0.518516   -0.127249    0.273748    0.406284   -0.317667    0.370506       -0.99    0.683826    0.663564   -0.742631
   0.553632   -0.123366    0.241191    0.499369   -0.340982    0.376446   -0.950969    0.782287    0.640247   -0.829263
   0.588748   -0.119482    0.208635    0.592455   -0.364298    0.382386   -0.911937    0.880747     0.61693   -0.915894
   0.623864   -0.115599    0.176078     0.68554   -0.387613    0.388326   -0.872905    0.979207    0.593613       -0.99
    0.65898   -0.111716    0.143521    0.778626   -0.410929    0.394266   -0.833874        0.99    0.570297   -0.903368
   0.694096   -0.107832    0.110964    0.871712   -0.434244    0.400206   -0.794842     0.89154     0.54698   -0.816737
   0.729212   -0.103949    0.078407    0.964797    -0.45756    0.406146   -0.755811    0.793079    0.523663   -0.730105
   0.764328   -0.100066   0.0458501        0.99   -0.480875    0.412086   -0.716779    0.694619    0.500346   -0.643474
   0.799444  -0.0961826   0.0132932    0.896914    -0.50419    0.418026   -0.677748    0.596159    0.477029   -0.556842
    0.83456  -0.0922993  -0.0192637    0.803829   -0.527506    0.423966   -0.638716    0.497698    0.453712   -0.470211
   0.869676   -0.088416  -0.0518207    0.710743   -0.550821    0.429906   -0.599685    0.399238    0.430395   -0.383579
   0.904792  -0.0845327  -0.0843776    0.617658   -0.574137    0.435846   -0.560653    0.300777    0.407079   -0.296948
   0.939908  -0.0806495   -0.116934    0.524572   -0.597452    0.441786   -0.521622    0.202317    0.383762   -0.210316
   0.975024  -0.0767662   -0.149491    0.431486   -0.620768    0.447726    -0.48259    0.103857    0.360445   -0.123685
       0.99  -0.0728829   -0.182048    0.338401   -0.644083    0.453666   -0.443559  0.00539626    0.337128  -0.0370529
   0.954884  -0.0689996   -0.214605    0.245315   -0.667398    0.459606   -0.404527  -0.0930641    0.313811   0.0495786
   0.919768  -0.0651163   -0.247162     0.15223   -0.690714    0.465546   -0.365496   -0.191524    0.290494     0.13621
   0.884652  -0.0612331   -0.279719   0.0591441   -0.714029    0.471486   -0.326464   -0.289985    0.267177    0.222842
   0.849536  -0.0573498   -0.312276  -0.0339414   -0.737345    0.477426   -0.287433   -0.388445     0.24386    0.309473
    0.81442  -0.0534665   -0.344833   -0.127027    -0.76066    0.483367   -0.248401   -0.486906    0.220544    0.396105
   0.779304  -0.0495832    -0.37739   -0.220113   -0.783976    0.489307    -0.20937   -0.585366    0.197227    0.482736
   0.744188  -0.0456999   -0.409947   -0.313198   -0.807291    0.495247   -0.170338   -0.683826     0.17391    0.569368
   0.709072  -0.0418167   -0.442503   -0.406284   -0.830606    0.501187   -0.131307   -0.782287    0.150593       0.656
   0.673956  -0.0379334    -0.47506   -0.499369   -0.853922    0.507127  -0.0922754   -0.880747    0.127276    0.742631
    0.63884  -0.0340501   -0.507617   -0.592455   -0.877237    0.513067  -0.0532439   -0.979207    0.103959    0.829263
   0.603724  -0.0301668   -0.540174    -0.68554   -0.900553    0.519007  -0.0142124       -0.99   0.0806423    0.915894
   0.568609  -0.0262836   -0.572731   -0.778626   -0.923868    0.524947   0.0248191    -0.89154   0.0573255        0.99
   0.533493  -0.0224003   -0.605288   -0.871712   -0.947184    0.530887   0.0638506   -0.793079   0.0340086    0.903368
   0.498377   -0.018517   -0.637845   -0.964797   -0.970499    0.536827    0.102882   -0.694619   0.0106917    0.816737
   0.463261  -0.0146337   -0.670402       -0.99       -0.99    0.542767    0.141914   -0.596159  -0.0126252    0.730105
   0.428145  -0.0107504   -0.702959   -0.896914   -0.966685    0.548707    0.180945   -0.497698   -0.035942    0.643474
   0.393029 -0.00686716   -0.735515   -0.803829   -0.943369    0.554647    0.219977   -0.399238  -0.0592589    0.556842
   0.357913 -0.00298388   -0.768072   -0.710743   -0.920054    0.560587    0.259008   -0.300777  -0.0825758    0.470211
   0.322797 0.000899396   -0.800629   -0.617658   -0.896738    0.566527     0.29804   -0.202317   -0.105893    0.383579
   0.287681  0.00478267   -0.833186   -0.524572   -0.873423    0.572467    0.337071   -0.103857    -0.12921    0.296948
