    0.531567   -0.0268973    -0.542448    -0.439726    -0.270662    -0.653873   -0.0419506     0.745011     0.856891    -0.864141     0.795589    0.0652208   -0.0162596    -0.341956     0.935234   -0.0694449    -0.475458    -0.819263     0.914958    -0.854088    0.0152535    -0.235232    -0.432176     0.818408     0.113971
    0.531496   -0.0260153    -0.543348    -0.439203    -0.270121    -0.653217   -0.0426999      0.74639     0.854921    -0.863405     0.795591    0.0653954   -0.0167534    -0.340957     0.934457   -0.0696807    -0.475845    -0.819419     0.915242    -0.854048    0.0159454    -0.235408    -0.431493     0.817946     0.114746
    0.531425   -0.0251334    -0.544247     -0.43868    -0.269581    -0.652562   -0.0434492     0.747769      0.85295    -0.862668     0.795592      0.06557   -0.0172471    -0.339958      0.93368   -0.0699164    -0.476233    -0.819575     0.915526    -0.854007    0.0166374    -0.235584     -0.43081     0.817485     0.115521
    0.531354   -0.0242514    -0.545147    -0.438157    -0.269041    -0.651906   -0.0441984     0.749148      0.85098    -0.861932     0.795594    0.0657446   -0.0177409    -0.338959     0.932903   -0.0701522     -0.47662    -0.819732      0.91581    -0.853967    0.0173293     -0.23576    -0.430127     0.817023     0.116297
    0.531283   -0.0233694    -0.546047    -0.437634      -0.2685     -0.65125   -0.0449477     0.749397     0.850139    -0.861195     0.795596    0.0659192   -0.0182347     -0.33796     0.932126   -0.0703879    -0.477008    -0.819888     0.916094    -0.853926    0.0180213    -0.235936    -0.429444     0.816562     0.117072
    0.531212   -0.0224875    -0.546947    -0.437111     -0.26796    -0.650595    -0.045697      0.74746     0.851485    -0.860459     0.795597    0.0660938   -0.0187284    -0.336961     0.931349   -0.0706237    -0.477395    -0.820044     0.916378    -0.853886    0.0187133    -0.236112    -0.428761     0.816101     0.117847
    0.531141   -0.0216055    -0.547847    -0.436588    -0.267419    -0.649939   -0.0464462     0.745523      0.85283    -0.859722     0.795599    0.0662684   -0.0192222    -0.335962     0.930571   -0.0708595    -0.477782      -0.8202     0.916662    -0.853845    0.0194052    -0.236288    -0.428078     0.815639     0.118623
     0.53107   -0.0207236    -0.548747    -0.436065    -0.266879    -0.649283   -0.0471955     0.743587     0.854176    -0.858986       0.7956     0.066443    -0.019716    -0.334963     0.929794   -0.0710952     -0.47817    -0.820356     0.916946    -0.853805    0.0200972    -0.236463    -0.427395     0.815178     0.119398
    0.530999   -0.0198416    -0.549646    -0.435542    -0.266339    -0.648628   -0.0479448      0.74165     0.855521     -0.85825     0.795602    0.0666176   -0.0202097    -0.333964     0.929017    -0.071331    -0.478557    -0.820513      0.91723    -0.853764    0.0207892    -0.236639    -0.426712     0.814717     0.120174
    0.530927   -0.0189596    -0.550546    -0.435018    -0.265798    -0.647972    -0.048694     0.739713     0.856866    -0.857513     0.795604    0.0667922   -0.0207035    -0.332966      0.92824   -0.0715667    -0.478944    -0.820669     0.917514    -0.853724    0.0214811    -0.236815    -0.426029     0.814255     0.120949
    0.530856   -0.0180777    -0.551446    -0.434495    -0.265258    -0.647317   -0.0494433     0.737776     0.858212    -0.856777     0.795605    0.0669668   -0.0211973    -0.331967     0.927463   -0.0718025    -0.479332    -0.820825     0.917798    -0.853683    0.0221731    -0.236991    -0.425346     0.813794     0.121724
    0.530785   -0.0171957    -0.552346    -0.433972    -0.264717    -0.646661   -0.0501926      0.73584     0.859557     -0.85604     0.795607    0.0671414    -0.021691    -0.330968     0.926686   -0.0720383    -0.479719    -0.820981     0.918082    -0.853643     0.022865    -0.237167    -0.424663     0.813333       0.1225
    0.530714   -0.0163138    -0.553246    -0.433449    -0.264177    -0.646005   -0.0509419     0.733903     0.860903    -0.855304     0.795609     0.067316   -0.0221848    -0.329969     0.925909    -0.072274    -0.480106    -0.821137     0.918366    -0.853602     0.023557    -0.237343     -0.42398     0.812871     0.123275
    0.530643   -0.0154318    -0.554146    -0.432926    -0.263637     -0.64535   -0.0516911     0.731966     0.862248    -0.854567      0.79561    0.0674906   -0.0226786     -0.32897     0.925131   -0.0725098    -0.480494    -0.821294      0.91865    -0.853562     0.024249    -0.237518    -0.423297      0.81241     0.124051
    0.530572   -0.0145498    -0.555045    -0.432403    -0.263096    -0.644694   -0.0524404     0.730029     0.863593    -0.853831     0.795612    0.0676652   -0.0231723    -0.327971     0.924354   -0.0727455    -0.480881     -0.82145     0.918934    -0.853521    0.0249409    -0.237694    -0.422614     0.811948     0.124826
    0.530501   -0.0136679    -0.555945     -0.43188    -0.262556    -0.644038   -0.0531897     0.728093     0.864939    -0.853094     0.795613    0.0678398   -0.0236661    -0.326972     0.923577   -0.0729813    -0.481268    -0.821606     0.919218    -0.853481    0.0256329     -0.23787    -0.421931     0.811487     0.125601
     0.53043   -0.0127859    -0.556845    -0.431357    -0.262015    -0.643383   -0.0539389     0.726156     0.866284    -0.852358     0.795615    0.0680144   -0.0241599    -0.325973       0.9228   -0.0732171    -0.481656    -0.821762     0.919502    -0.853441    0.0263249    -0.238046    -0.421248     0.811026     0.126377
    0.530359    -0.011904    -0.557745    -0.430834    -0.261475    -0.642727   -0.0546882     0.724219     0.867629    -0.851621     0.795617     0.068189   -0.0246536    -0.324974     0.922023   -0.0734528    -0.482043    -0.821918     0.919786      -0.8534    0.0270168    -0.238222    -0.420565     0.810564     0.127152
    0.530287    -0.011022    -0.558645    -0.430311    -0.260934    -0.642071   -0.0554375     0.722282     0.868975    -0.850885     0.795618    0.0683636   -0.0251474    -0.323975     0.921246   -0.0736886    -0.482431    -0.822075      0.92007     -0.85336    0.0277088    -0.238398    -0.419882     0.810103     0.127927
    0.530216     -0.01014    -0.559545    -0.429788    -0.260394    -0.641416   -0.0561867     0.720346      0.87032    -0.850148      0.79562    0.0685382   -0.0256412    -0.322976     0.920468   -0.0739243    -0.482818    -0.822231     0.920354    -0.853319    0.0284008    -0.238573    -0.419199     0.809642     0.128703
    0.530145  -0.00925807    -0.560444    -0.429265    -0.259854     -0.64076    -0.056936     0.718409     0.871666    -0.849412     0.795622    0.0687128   -0.0261349    -0.321977     0.919691   -0.0741601    -0.483205    -0.822387     0.920638    -0.853279    0.0290927    -0.238749    -0.418516      0.80918     0.129478
    0.530074  -0.00837611    -0.561344    -0.428742    -0.259313    -0.640105   -0.0576853     0.716472     0.873011    -0.848675     0.795623    0.0688874   -0.0266287    -0.320979     0.918914   -0.0743959    -0.483593    -0.822543     0.920922    -0.853238    0.0297847    -0.238925    -0.417833     0.808719     0.130254
    0.530003  -0.00749415    -0.562244    -0.428219    -0.258773    -0.639449   -0.0584345     0.714535     0.874356    -0.847939     0.795625     0.069062   -0.0271225     -0.31998     0.918137   -0.0746316     -0.48398      -0.8227     0.921206    -0.853198    0.0304766    -0.239101     -0.41715     0.808258     0.131029
